호선,통행일자,역명,구분,합계
2,2022-05-29,만수,승차,3050
2,2022-05-30,만수,승차,5141
2,2022-05-31,만수,승차,5505
2,2022-06-01,만수,승차,3528
2,2022-06-02,만수,승차,5287
2,2022-06-03,만수,승차,5356
2,2022-06-04,만수,승차,3798
2,2022-06-05,만수,승차,2841
2,2022-06-06,만수,승차,2968
2,2022-06-07,만수,승차,5146
2,2022-06-08,만수,승차,5272
2,2022-06-09,만수,승차,5150
2,2022-06-10,만수,승차,5429
2,2022-06-11,만수,승차,4100
2,2022-06-12,만수,승차,2893
2,2022-06-13,만수,승차,5148
2,2022-06-14,만수,승차,5239
2,2022-06-15,만수,승차,5118
2,2022-06-16,만수,승차,5278
2,2022-06-17,만수,승차,5413
2,2022-06-18,만수,승차,4124
2,2022-06-19,만수,승차,2897
2,2022-06-20,만수,승차,5230
2,2022-06-21,만수,승차,5273
2,2022-06-22,만수,승차,5451
2,2022-06-23,만수,승차,4691
2,2022-06-24,만수,승차,5348
2,2022-06-25,만수,승차,3958
2,2022-06-26,만수,승차,2821
2,2022-06-27,만수,승차,4870
2,2022-06-28,만수,승차,4917
2,2022-06-29,만수,승차,4844
2,2022-06-30,만수,승차,4478
2,2022-01-01,남동구청,승차,1655
2,2022-01-02,남동구청,승차,1734
2,2022-01-03,남동구청,승차,3674
2,2022-01-04,남동구청,승차,3768
2,2022-01-05,남동구청,승차,3794
2,2022-01-06,남동구청,승차,3820
2,2022-01-07,남동구청,승차,4052
2,2022-01-08,남동구청,승차,2481
2,2022-01-09,남동구청,승차,1872
2,2022-01-10,남동구청,승차,4006
2,2022-01-11,남동구청,승차,3802
2,2022-01-12,남동구청,승차,3753
2,2022-01-13,남동구청,승차,3785
2,2022-01-14,남동구청,승차,3983
2,2022-01-15,남동구청,승차,2452
2,2022-01-16,남동구청,승차,1799
2,2022-01-17,남동구청,승차,3986
2,2022-01-18,남동구청,승차,4040
2,2022-01-19,남동구청,승차,4112
2,2022-01-20,남동구청,승차,3969
2,2022-01-21,남동구청,승차,4229
2,2022-01-22,남동구청,승차,2530
2,2022-01-23,남동구청,승차,1864
2,2022-01-24,남동구청,승차,4109
2,2022-01-25,남동구청,승차,4168
2,2022-01-26,남동구청,승차,4159
2,2022-01-27,남동구청,승차,4176
2,2022-01-28,남동구청,승차,4002
2,2022-01-29,남동구청,승차,2388
2,2022-01-30,남동구청,승차,1768
2,2022-01-31,남동구청,승차,1437
2,2022-02-01,남동구청,승차,1367
2,2022-02-02,남동구청,승차,1572
2,2022-02-03,남동구청,승차,3678
2,2022-02-04,남동구청,승차,3810
2,2022-02-05,남동구청,승차,2217
2,2022-02-06,남동구청,승차,1679
2,2022-02-07,남동구청,승차,3864
2,2022-02-08,남동구청,승차,3915
2,2022-02-09,남동구청,승차,4018
2,2022-02-10,남동구청,승차,4007
2,2022-02-11,남동구청,승차,4028
2,2022-02-12,남동구청,승차,2486
2,2022-02-13,남동구청,승차,1797
2,2022-02-14,남동구청,승차,3868
2,2022-02-15,남동구청,승차,3803
2,2022-02-16,남동구청,승차,3671
2,2022-02-17,남동구청,승차,3556
2,2022-02-18,남동구청,승차,3817
2,2022-02-19,남동구청,승차,2370
2,2022-02-20,남동구청,승차,1612
2,2022-02-21,남동구청,승차,3637
2,2022-02-22,남동구청,승차,3740
2,2022-02-23,남동구청,승차,3783
2,2022-02-24,남동구청,승차,3762
2,2022-02-25,남동구청,승차,3882
2,2022-02-26,남동구청,승차,2274
2,2022-02-27,남동구청,승차,1727
2,2022-02-28,남동구청,승차,3832
2,2022-03-01,남동구청,승차,1963
2,2022-03-02,남동구청,승차,4118
2,2022-03-03,남동구청,승차,3956
2,2022-03-04,남동구청,승차,3856
2,2022-03-05,남동구청,승차,2257
2,2022-03-06,남동구청,승차,1721
2,2022-03-07,남동구청,승차,3947
2,2022-03-08,남동구청,승차,3870
2,2022-03-09,남동구청,승차,2124
2,2022-03-10,남동구청,승차,3791
2,2022-03-11,남동구청,승차,3952
2,2022-03-12,남동구청,승차,2442
2,2022-03-13,남동구청,승차,1509
2,2022-03-14,남동구청,승차,3625
2,2022-03-15,남동구청,승차,3960
2,2022-03-16,남동구청,승차,3956
2,2022-03-17,남동구청,승차,3799
2,2022-03-18,남동구청,승차,3937
2,2022-03-19,남동구청,승차,2051
2,2022-03-20,남동구청,승차,1830
2,2022-03-21,남동구청,승차,3955
2,2022-03-22,남동구청,승차,3996
2,2022-03-23,남동구청,승차,3930
2,2022-03-24,남동구청,승차,4033
2,2022-03-25,남동구청,승차,4053
2,2022-03-26,남동구청,승차,2316
2,2022-03-27,남동구청,승차,1975
2,2022-03-28,남동구청,승차,4192
2,2022-03-29,남동구청,승차,4109
2,2022-03-30,남동구청,승차,4077
2,2022-03-31,남동구청,승차,4063
2,2022-04-01,남동구청,승차,4184
2,2022-04-02,남동구청,승차,2600
2,2022-04-03,남동구청,승차,2041
2,2022-04-04,남동구청,승차,4217
2,2022-04-05,남동구청,승차,4188
2,2022-04-06,남동구청,승차,4366
2,2022-04-07,남동구청,승차,4115
2,2022-04-08,남동구청,승차,4468
2,2022-04-09,남동구청,승차,2974
2,2022-04-10,남동구청,승차,2497
2,2022-04-11,남동구청,승차,4415
2,2022-04-12,남동구청,승차,4430
2,2022-04-13,남동구청,승차,4197
2,2022-04-14,남동구청,승차,4297
2,2022-04-15,남동구청,승차,4650
2,2022-04-16,남동구청,승차,3102
2,2022-04-17,남동구청,승차,2351
2,2022-04-18,남동구청,승차,4438
2,2022-04-19,남동구청,승차,4664
2,2022-04-20,남동구청,승차,4709
2,2022-04-21,남동구청,승차,4625
2,2022-04-22,남동구청,승차,4511
2,2022-04-23,남동구청,승차,2999
2,2022-04-24,남동구청,승차,2183
2,2022-04-25,남동구청,승차,4623
2,2022-04-26,남동구청,승차,4652
2,2022-04-27,남동구청,승차,4703
2,2022-04-28,남동구청,승차,4553
2,2022-04-29,남동구청,승차,4726
2,2022-04-30,남동구청,승차,2912
2,2022-05-01,남동구청,승차,2280
2,2022-05-02,남동구청,승차,4595
2,2022-05-03,남동구청,승차,4706
2,2022-05-04,남동구청,승차,4950
2,2022-05-05,남동구청,승차,2734
2,2022-05-06,남동구청,승차,4143
2,2022-05-07,남동구청,승차,2831
2,2022-05-08,남동구청,승차,2211
2,2022-05-09,남동구청,승차,4654
2,2022-05-10,남동구청,승차,4672
2,2022-05-11,남동구청,승차,4762
2,2022-05-12,남동구청,승차,4520
2,2022-05-13,남동구청,승차,4861
2,2022-05-14,남동구청,승차,3127
2,2022-05-15,남동구청,승차,2378
2,2022-05-16,남동구청,승차,4771
2,2022-05-17,남동구청,승차,4684
2,2022-05-18,남동구청,승차,4654
2,2022-05-19,남동구청,승차,4554
2,2022-05-20,남동구청,승차,5044
2,2022-05-21,남동구청,승차,3274
2,2022-05-22,남동구청,승차,2264
2,2022-05-23,남동구청,승차,4588
2,2022-05-24,남동구청,승차,4615
2,2022-05-25,남동구청,승차,4859
2,2022-05-26,남동구청,승차,4797
2,2022-05-27,남동구청,승차,4915
2,2022-05-28,남동구청,승차,3164
2,2022-05-29,남동구청,승차,2289
2,2022-05-30,남동구청,승차,4556
2,2022-05-31,남동구청,승차,4778
2,2022-06-01,남동구청,승차,2729
2,2022-06-02,남동구청,승차,4611
2,2022-06-03,남동구청,승차,4647
2,2022-06-04,남동구청,승차,2892
2,2022-06-05,남동구청,승차,2179
2,2022-06-06,남동구청,승차,2193
2,2022-06-07,남동구청,승차,4696
2,2022-06-08,남동구청,승차,4767
2,2022-06-09,남동구청,승차,4573
2,2022-06-10,남동구청,승차,4760
2,2022-06-11,남동구청,승차,3301
2,2022-06-12,남동구청,승차,2180
2,2022-06-13,남동구청,승차,4616
2,2022-06-14,남동구청,승차,4662
2,2022-06-15,남동구청,승차,4506
2,2022-06-16,남동구청,승차,4808
2,2022-06-17,남동구청,승차,4966
2,2022-06-18,남동구청,승차,2998
2,2022-06-19,남동구청,승차,2153
2,2022-06-20,남동구청,승차,4725
2,2022-06-21,남동구청,승차,4768
2,2022-06-22,남동구청,승차,4785
2,2022-06-23,남동구청,승차,4337
2,2022-06-24,남동구청,승차,4945
2,2022-06-25,남동구청,승차,3070
2,2022-06-26,남동구청,승차,2063
2,2022-06-27,남동구청,승차,4477
2,2022-06-28,남동구청,승차,4436
2,2022-06-29,남동구청,승차,4412
2,2022-06-30,남동구청,승차,3954
2,2022-01-01,인천대공원,승차,1893
2,2022-01-02,인천대공원,승차,2138
2,2022-01-03,인천대공원,승차,2224
2,2022-01-04,인천대공원,승차,2283
2,2022-01-05,인천대공원,승차,2132
2,2022-01-06,인천대공원,승차,2343
2,2022-01-07,인천대공원,승차,2367
2,2022-01-08,인천대공원,승차,2375
2,2022-01-09,인천대공원,승차,2316
2,2022-01-10,인천대공원,승차,2065
2,2022-01-11,인천대공원,승차,1857
2,2022-01-12,인천대공원,승차,1845
2,2022-01-13,인천대공원,승차,1833
2,2022-01-14,인천대공원,승차,2046
2,2022-01-15,인천대공원,승차,2230
2,2022-01-16,인천대공원,승차,2285
2,2022-01-17,인천대공원,승차,1994
2,2022-01-18,인천대공원,승차,1978
2,2022-01-19,인천대공원,승차,1863
2,2022-01-20,인천대공원,승차,2171
2,2022-01-21,인천대공원,승차,2352
2,2022-01-22,인천대공원,승차,2527
2,2022-01-23,인천대공원,승차,2539
2,2022-01-24,인천대공원,승차,2275
2,2022-01-25,인천대공원,승차,2043
2,2022-01-26,인천대공원,승차,2255
2,2022-01-27,인천대공원,승차,2187
2,2022-01-28,인천대공원,승차,2121
2,2022-01-29,인천대공원,승차,1859
2,2022-01-30,인천대공원,승차,1706
2,2022-01-31,인천대공원,승차,1575
2,2022-02-01,인천대공원,승차,1414
2,2022-02-02,인천대공원,승차,2143
2,2022-02-03,인천대공원,승차,2103
2,2022-02-04,인천대공원,승차,2005
2,2022-02-05,인천대공원,승차,1835
2,2022-02-06,인천대공원,승차,2084
2,2022-02-07,인천대공원,승차,2072
2,2022-02-08,인천대공원,승차,2328
2,2022-02-09,인천대공원,승차,2410
2,2022-02-10,인천대공원,승차,2416
2,2022-02-11,인천대공원,승차,2456
2,2022-02-12,인천대공원,승차,2560
2,2022-02-13,인천대공원,승차,2511
2,2022-02-14,인천대공원,승차,2114
2,2022-02-15,인천대공원,승차,1940
2,2022-02-16,인천대공원,승차,1714
2,2022-02-17,인천대공원,승차,1784
2,2022-02-18,인천대공원,승차,2314
2,2022-02-19,인천대공원,승차,2420
2,2022-02-20,인천대공원,승차,1800
2,2022-02-21,인천대공원,승차,1909
2,2022-02-22,인천대공원,승차,1993
2,2022-02-23,인천대공원,승차,1887
2,2022-02-24,인천대공원,승차,2206
2,2022-02-25,인천대공원,승차,2328
2,2022-02-26,인천대공원,승차,1986
2,2022-02-27,인천대공원,승차,2805
2,2022-02-28,인천대공원,승차,2348
2,2022-03-01,인천대공원,승차,2100
2,2022-03-02,인천대공원,승차,2392
2,2022-03-03,인천대공원,승차,2642
2,2022-03-04,인천대공원,승차,2051
2,2022-03-05,인천대공원,승차,2139
2,2022-03-06,인천대공원,승차,2525
2,2022-03-07,인천대공원,승차,2329
2,2022-03-08,인천대공원,승차,2511
2,2022-03-09,인천대공원,승차,2963
2,2022-03-10,인천대공원,승차,2226
2,2022-03-11,인천대공원,승차,2437
2,2022-03-12,인천대공원,승차,2910
2,2022-03-13,인천대공원,승차,1351
2,2022-03-14,인천대공원,승차,1604
2,2022-03-15,인천대공원,승차,2611
2,2022-03-16,인천대공원,승차,2481
2,2022-03-17,인천대공원,승차,2269
2,2022-03-18,인천대공원,승차,1913
2,2022-03-19,인천대공원,승차,1102
2,2022-03-20,인천대공원,승차,2804
2,2022-03-21,인천대공원,승차,2376
2,2022-03-22,인천대공원,승차,2698
2,2022-03-23,인천대공원,승차,2121
2,2022-03-24,인천대공원,승차,2227
2,2022-03-25,인천대공원,승차,2244
2,2022-03-26,인천대공원,승차,1853
2,2022-03-27,인천대공원,승차,3443
2,2022-03-28,인천대공원,승차,2561
2,2022-03-29,인천대공원,승차,3070
2,2022-03-30,인천대공원,승차,2214
2,2022-03-31,인천대공원,승차,2605
2,2022-04-01,인천대공원,승차,2820
2,2022-04-02,인천대공원,승차,3749
2,2022-04-03,인천대공원,승차,4131
2,2022-04-04,인천대공원,승차,3028
2,2022-04-05,인천대공원,승차,3169
2,2022-04-06,인천대공원,승차,3205
2,2022-04-07,인천대공원,승차,3304
2,2022-04-08,인천대공원,승차,3755
2,2022-04-09,인천대공원,승차,7636
2,2022-04-10,인천대공원,승차,10852
2,2022-04-11,인천대공원,승차,6172
2,2022-04-12,인천대공원,승차,6237
2,2022-04-13,인천대공원,승차,3098
2,2022-04-14,인천대공원,승차,4106
2,2022-04-15,인천대공원,승차,5610
2,2022-04-16,인천대공원,승차,9455
2,2022-04-17,인천대공원,승차,8068
2,2022-04-18,인천대공원,승차,3757
2,2022-04-19,인천대공원,승차,4008
2,2022-04-20,인천대공원,승차,3258
2,2022-04-21,인천대공원,승차,3436
2,2022-04-22,인천대공원,승차,2412
2,2022-04-23,인천대공원,승차,4693
2,2022-04-24,인천대공원,승차,4357
2,2022-04-25,인천대공원,승차,2714
2,2022-04-26,인천대공원,승차,3201
2,2022-04-27,인천대공원,승차,3131
2,2022-04-28,인천대공원,승차,3170
2,2022-04-29,인천대공원,승차,2754
2,2022-04-30,인천대공원,승차,3768
2,2022-05-01,인천대공원,승차,4177
2,2022-05-02,인천대공원,승차,3016
2,2022-05-03,인천대공원,승차,3514
2,2022-05-04,인천대공원,승차,3592
2,2022-05-05,인천대공원,승차,5441
2,2022-05-06,인천대공원,승차,3221
2,2022-05-07,인천대공원,승차,3492
2,2022-05-08,인천대공원,승차,2761
2,2022-05-09,인천대공원,승차,3288
2,2022-05-10,인천대공원,승차,3093
2,2022-05-11,인천대공원,승차,3172
2,2022-05-12,인천대공원,승차,3315
2,2022-05-13,인천대공원,승차,4284
2,2022-05-14,인천대공원,승차,4141
2,2022-05-15,인천대공원,승차,4241
2,2022-05-16,인천대공원,승차,3053
2,2022-05-17,인천대공원,승차,3419
2,2022-05-18,인천대공원,승차,2711
2,2022-05-19,인천대공원,승차,3328
2,2022-05-20,인천대공원,승차,3629
2,2022-05-21,인천대공원,승차,4338
2,2022-05-22,인천대공원,승차,4376
2,2022-05-23,인천대공원,승차,3129
2,2022-05-24,인천대공원,승차,3338
2,2022-05-25,인천대공원,승차,3717
2,2022-05-26,인천대공원,승차,3345
2,2022-05-27,인천대공원,승차,3425
2,2022-05-28,인천대공원,승차,4334
2,2022-05-29,인천대공원,승차,3779
2,2022-05-30,인천대공원,승차,2686
2,2022-05-31,인천대공원,승차,3843
2,2022-06-01,인천대공원,승차,4466
2,2022-06-02,인천대공원,승차,3100
2,2022-06-03,인천대공원,승차,3347
2,2022-06-04,인천대공원,승차,3819
2,2022-06-05,인천대공원,승차,3275
2,2022-06-06,인천대공원,승차,3354
2,2022-06-07,인천대공원,승차,3226
2,2022-06-08,인천대공원,승차,3085
2,2022-06-09,인천대공원,승차,2906
2,2022-06-10,인천대공원,승차,2881
2,2022-06-11,인천대공원,승차,3864
2,2022-06-12,인천대공원,승차,3744
2,2022-06-13,인천대공원,승차,2783
2,2022-06-14,인천대공원,승차,3253
2,2022-06-15,인천대공원,승차,1905
2,2022-06-16,인천대공원,승차,3087
2,2022-06-17,인천대공원,승차,2965
2,2022-06-18,인천대공원,승차,3313
2,2022-06-19,인천대공원,승차,3243
2,2022-06-20,인천대공원,승차,2916
2,2022-06-21,인천대공원,승차,3156
2,2022-06-22,인천대공원,승차,2810
2,2022-06-23,인천대공원,승차,1859
2,2022-06-24,인천대공원,승차,2640
2,2022-06-25,인천대공원,승차,3286
2,2022-06-26,인천대공원,승차,2572
2,2022-06-27,인천대공원,승차,2047
2,2022-06-28,인천대공원,승차,2018
2,2022-06-29,인천대공원,승차,1870
2,2022-06-30,인천대공원,승차,1390
2,2022-01-01,운연,승차,491
2,2022-01-02,운연,승차,555
2,2022-01-03,운연,승차,1299
2,2022-01-04,운연,승차,1322
2,2022-01-05,운연,승차,1271
2,2022-01-06,운연,승차,1369
2,2022-01-07,운연,승차,1342
2,2022-01-08,운연,승차,839
2,2022-01-09,운연,승차,574
2,2022-01-10,운연,승차,1314
2,2022-01-11,운연,승차,1317
2,2022-01-12,운연,승차,1271
2,2022-01-13,운연,승차,1295
2,2022-01-14,운연,승차,1325
2,2022-01-15,운연,승차,765
2,2022-01-16,운연,승차,540
2,2022-01-17,운연,승차,1240
2,2022-01-18,운연,승차,1345
2,2022-01-19,운연,승차,1378
2,2022-01-20,운연,승차,1318
2,2022-01-21,운연,승차,1357
2,2022-01-22,운연,승차,811
2,2022-01-23,운연,승차,618
2,2022-01-24,운연,승차,1283
2,2022-01-25,운연,승차,1257
2,2022-01-26,운연,승차,1374
2,2022-01-27,운연,승차,1293
2,2022-01-28,운연,승차,1311
2,2022-01-29,운연,승차,709
2,2022-01-30,운연,승차,510
2,2022-01-31,운연,승차,495
2,2022-02-01,운연,승차,441
2,2022-02-02,운연,승차,533
2,2022-02-03,운연,승차,1168
2,2022-02-04,운연,승차,1294
2,2022-02-05,운연,승차,727
2,2022-02-06,운연,승차,505
2,2022-02-07,운연,승차,1245
2,2022-02-08,운연,승차,1312
2,2022-02-09,운연,승차,1376
2,2022-02-10,운연,승차,1344
2,2022-02-11,운연,승차,1325
2,2022-02-12,운연,승차,832
2,2022-02-13,운연,승차,592
2,2022-02-14,운연,승차,1220
2,2022-02-15,운연,승차,1220
2,2022-02-16,운연,승차,1220
2,2022-02-17,운연,승차,1159
2,2022-02-18,운연,승차,1297
2,2022-02-19,운연,승차,776
2,2022-02-20,운연,승차,511
2,2022-02-21,운연,승차,1185
2,2022-02-22,운연,승차,1223
2,2022-02-23,운연,승차,1217
2,2022-02-24,운연,승차,1217
2,2022-02-25,운연,승차,1260
2,2022-02-26,운연,승차,704
2,2022-02-27,운연,승차,576
2,2022-02-28,운연,승차,1228
2,2022-03-01,운연,승차,619
2,2022-03-02,운연,승차,1261
2,2022-03-03,운연,승차,1344
2,2022-03-04,운연,승차,1239
2,2022-03-05,운연,승차,705
2,2022-03-06,운연,승차,539
2,2022-03-07,운연,승차,1221
2,2022-03-08,운연,승차,1280
2,2022-03-09,운연,승차,732
2,2022-03-10,운연,승차,1290
2,2022-03-11,운연,승차,1319
2,2022-03-12,운연,승차,806
2,2022-03-13,운연,승차,462
2,2022-03-14,운연,승차,1178
2,2022-03-15,운연,승차,1346
2,2022-03-16,운연,승차,1364
2,2022-03-17,운연,승차,1308
2,2022-03-18,운연,승차,1277
2,2022-03-19,운연,승차,654
2,2022-03-20,운연,승차,659
2,2022-03-21,운연,승차,1321
2,2022-03-22,운연,승차,1395
2,2022-03-23,운연,승차,1375
2,2022-03-24,운연,승차,1325
2,2022-03-25,운연,승차,1351
2,2022-03-26,운연,승차,759
2,2022-03-27,운연,승차,657
2,2022-03-28,운연,승차,1389
2,2022-03-29,운연,승차,1519
2,2022-03-30,운연,승차,1360
2,2022-03-31,운연,승차,1466
2,2022-04-01,운연,승차,1460
2,2022-04-02,운연,승차,917
2,2022-04-03,운연,승차,759
2,2022-04-04,운연,승차,1445
2,2022-04-05,운연,승차,1507
2,2022-04-06,운연,승차,1458
2,2022-04-07,운연,승차,1510
2,2022-04-08,운연,승차,1558
2,2022-04-09,운연,승차,1106
2,2022-04-10,운연,승차,1116
2,2022-04-11,운연,승차,1493
2,2022-04-12,운연,승차,1481
2,2022-04-13,운연,승차,1438
2,2022-04-14,운연,승차,1445
2,2022-04-15,운연,승차,1579
2,2022-04-16,운연,승차,1133
2,2022-04-17,운연,승차,931
2,2022-04-18,운연,승차,1500
2,2022-04-19,운연,승차,1565
2,2022-04-20,운연,승차,1507
2,2022-04-21,운연,승차,1615
2,2022-04-22,운연,승차,1448
2,2022-04-23,운연,승차,1095
2,2022-04-24,운연,승차,763
2,2022-04-25,운연,승차,1498
2,2022-04-26,운연,승차,1529
2,2022-04-27,운연,승차,1533
2,2022-04-28,운연,승차,1541
2,2022-04-29,운연,승차,1503
2,2022-04-30,운연,승차,1072
2,2022-05-01,운연,승차,768
2,2022-05-02,운연,승차,1473
2,2022-05-03,운연,승차,1638
2,2022-05-04,운연,승차,1615
2,2022-05-05,운연,승차,980
2,2022-05-06,운연,승차,1428
2,2022-05-07,운연,승차,961
2,2022-05-08,운연,승차,669
2,2022-05-09,운연,승차,1533
2,2022-05-10,운연,승차,1607
2,2022-05-11,운연,승차,1613
2,2022-05-12,운연,승차,1610
2,2022-05-13,운연,승차,1640
2,2022-05-14,운연,승차,1091
2,2022-05-15,운연,승차,849
2,2022-05-16,운연,승차,1505
2,2022-05-17,운연,승차,1712
2,2022-05-18,운연,승차,1605
2,2022-05-19,운연,승차,1546
2,2022-05-20,운연,승차,1697
2,2022-05-21,운연,승차,1083
2,2022-05-22,운연,승차,833
2,2022-05-23,운연,승차,1560
2,2022-05-24,운연,승차,1538
2,2022-05-25,운연,승차,1575
2,2022-05-26,운연,승차,1587
2,2022-05-27,운연,승차,1667
2,2022-05-28,운연,승차,1032
2,2022-05-29,운연,승차,770
2,2022-05-30,운연,승차,1549
2,2022-05-31,운연,승차,1721
2,2022-06-01,운연,승차,914
2,2022-06-02,운연,승차,1605
2,2022-06-03,운연,승차,1608
2,2022-06-04,운연,승차,1028
2,2022-06-05,운연,승차,776
2,2022-06-06,운연,승차,725
2,2022-06-07,운연,승차,1657
2,2022-06-08,운연,승차,1673
2,2022-06-09,운연,승차,1583
2,2022-06-10,운연,승차,1602
2,2022-06-11,운연,승차,993
2,2022-06-12,운연,승차,738
2,2022-06-13,운연,승차,1567
2,2022-06-14,운연,승차,1619
2,2022-06-15,운연,승차,1545
2,2022-06-16,운연,승차,1596
2,2022-06-17,운연,승차,1657
2,2022-06-18,운연,승차,969
2,2022-06-19,운연,승차,785
2,2022-06-20,운연,승차,1498
2,2022-06-21,운연,승차,1569
2,2022-06-22,운연,승차,1588
2,2022-06-23,운연,승차,1427
2,2022-06-24,운연,승차,1636
2,2022-06-25,운연,승차,1039
2,2022-06-26,운연,승차,687
2,2022-06-27,운연,승차,1429
2,2022-06-28,운연,승차,1510
2,2022-06-29,운연,승차,1442
2,2022-06-30,운연,승차,1311
7,2022-01-01,까치울,승차,2941
7,2022-01-02,까치울,승차,3411
7,2022-01-03,까치울,승차,7181
7,2022-01-04,까치울,승차,7414
7,2022-01-05,까치울,승차,7363
7,2022-01-06,까치울,승차,7447
7,2022-01-07,까치울,승차,7636
7,2022-01-08,까치울,승차,5123
7,2022-01-09,까치울,승차,3637
7,2022-01-10,까치울,승차,7336
7,2022-01-11,까치울,승차,7395
7,2022-01-12,까치울,승차,7319
7,2022-01-13,까치울,승차,7250
7,2022-01-14,까치울,승차,7481
7,2022-01-15,까치울,승차,5085
7,2022-01-16,까치울,승차,3531
7,2022-01-17,까치울,승차,7329
7,2022-01-18,까치울,승차,7362
7,2022-01-19,까치울,승차,7634
7,2022-01-20,까치울,승차,7669
7,2022-01-21,까치울,승차,7713
7,2022-01-22,까치울,승차,5155
7,2022-01-23,까치울,승차,3766
7,2022-01-24,까치울,승차,7548
7,2022-01-25,까치울,승차,7679
7,2022-01-26,까치울,승차,7563
7,2022-01-27,까치울,승차,7507
7,2022-01-28,까치울,승차,7358
7,2022-01-29,까치울,승차,4354
7,2022-01-30,까치울,승차,3112
7,2022-01-31,까치울,승차,2365
7,2022-02-01,까치울,승차,2367
7,2022-02-02,까치울,승차,2972
7,2022-02-03,까치울,승차,6729
7,2022-02-04,까치울,승차,6965
7,2022-02-05,까치울,승차,4284
7,2022-02-06,까치울,승차,3159
7,2022-02-07,까치울,승차,7192
7,2022-02-08,까치울,승차,7234
7,2022-02-09,까치울,승차,7414
7,2022-02-10,까치울,승차,7215
7,2022-02-11,까치울,승차,7266
7,2022-02-12,까치울,승차,4845
7,2022-02-13,까치울,승차,3496
7,2022-02-14,까치울,승차,7160
7,2022-02-15,까치울,승차,7054
7,2022-02-16,까치울,승차,6948
7,2022-02-17,까치울,승차,7008
7,2022-02-18,까치울,승차,7169
7,2022-02-19,까치울,승차,4663
7,2022-02-20,까치울,승차,3333
7,2022-02-21,까치울,승차,6878
7,2022-02-22,까치울,승차,6888
7,2022-02-23,까치울,승차,7049
7,2022-02-24,까치울,승차,6855
7,2022-02-25,까치울,승차,7097
7,2022-02-26,까치울,승차,4338
7,2022-02-27,까치울,승차,3427
7,2022-02-28,까치울,승차,6870
7,2022-03-01,까치울,승차,3595
7,2022-03-02,까치울,승차,7308
7,2022-03-03,까치울,승차,7268
7,2022-03-04,까치울,승차,7230
7,2022-03-05,까치울,승차,4365
7,2022-03-06,까치울,승차,3348
7,2022-03-07,까치울,승차,7198
7,2022-03-08,까치울,승차,7272
7,2022-03-09,까치울,승차,3859
7,2022-03-10,까치울,승차,7301
7,2022-03-11,까치울,승차,7269
7,2022-03-12,까치울,승차,4756
7,2022-03-13,까치울,승차,3016
7,2022-03-14,까치울,승차,6851
7,2022-03-15,까치울,승차,7260
7,2022-03-16,까치울,승차,7284
7,2022-03-17,까치울,승차,7055
7,2022-03-18,까치울,승차,7017
7,2022-03-19,까치울,승차,4159
7,2022-03-20,까치울,승차,3406
7,2022-03-21,까치울,승차,7200
7,2022-03-22,까치울,승차,7377
7,2022-03-23,까치울,승차,7314
7,2022-03-24,까치울,승차,7282
7,2022-03-25,까치울,승차,7293
7,2022-03-26,까치울,승차,4412
7,2022-03-27,까치울,승차,3857
7,2022-03-28,까치울,승차,7605
7,2022-03-29,까치울,승차,7722
7,2022-03-30,까치울,승차,7504
7,2022-03-31,까치울,승차,7705
7,2022-04-01,까치울,승차,7690
7,2022-04-02,까치울,승차,5422
7,2022-04-03,까치울,승차,4438
7,2022-04-04,까치울,승차,7918
7,2022-04-05,까치울,승차,8278
7,2022-04-06,까치울,승차,8228
7,2022-04-07,까치울,승차,8498
7,2022-04-08,까치울,승차,8649
7,2022-04-09,까치울,승차,6430
7,2022-04-10,까치울,승차,5328
7,2022-04-11,까치울,승차,8486
7,2022-04-12,까치울,승차,8698
7,2022-04-13,까치울,승차,8035
7,2022-04-14,까치울,승차,8385
7,2022-04-15,까치울,승차,8609
7,2022-04-16,까치울,승차,6528
7,2022-04-17,까치울,승차,5203
7,2022-04-18,까치울,승차,8200
7,2022-04-19,까치울,승차,8822
7,2022-04-20,까치울,승차,8906
7,2022-04-21,까치울,승차,8974
7,2022-04-22,까치울,승차,8345
7,2022-04-23,까치울,승차,6766
7,2022-04-24,까치울,승차,5120
7,2022-04-25,까치울,승차,8160
7,2022-04-26,까치울,승차,8807
7,2022-04-27,까치울,승차,8940
7,2022-04-28,까치울,승차,9050
7,2022-04-29,까치울,승차,8601
7,2022-04-30,까치울,승차,6708
7,2022-05-01,까치울,승차,5030
7,2022-05-02,까치울,승차,8492
7,2022-05-03,까치울,승차,8965
7,2022-05-04,까치울,승차,9155
7,2022-05-05,까치울,승차,5683
7,2022-05-06,까치울,승차,8081
7,2022-05-07,까치울,승차,6163
7,2022-05-08,까치울,승차,4536
7,2022-05-09,까치울,승차,8799
7,2022-05-10,까치울,승차,9102
7,2022-05-11,까치울,승차,9098
7,2022-05-12,까치울,승차,9046
7,2022-05-13,까치울,승차,9325
7,2022-05-14,까치울,승차,6871
7,2022-05-15,까치울,승차,5242
7,2022-05-16,까치울,승차,8668
7,2022-05-17,까치울,승차,9132
7,2022-05-18,까치울,승차,8979
7,2022-05-19,까치울,승차,9448
7,2022-05-20,까치울,승차,9377
7,2022-05-21,까치울,승차,7295
7,2022-05-22,까치울,승차,5289
7,2022-05-23,까치울,승차,8894
7,2022-05-24,까치울,승차,9375
7,2022-05-25,까치울,승차,9294
